"","STU_ID","Attrition_Y_N","Grades","MAP.Score","Number_Absent","Number_Disc_Incidents","days_enrolled","weeks_enrolled","months_enrolled","years_enrolled","Miles_Distance_House_School"
"2020",2779,0,98.5,56.75,4,4,1073,153.29,35,2.94,4.645471352
"2021",2780,1,0,56.75,0,4,80,11.43,3,0.22,4.645471352
"2022",2781,1,0,42,0,4,88,12.57,3,0.24,4.645471352
"2023",2782,0,80,72.75,31,4,1073,153.29,35,2.94,4.645471352
"2024",2783,0,97,75.75,23,4,1073,153.29,35,2.94,4.645471352
"2025",2784,0,78.25,29,56,6,1073,153.29,35,2.94,4.645471352
"2026",2785,0,73.5,7,6,6,1073,153.29,35,2.94,4.645471352
"2027",2786,1,89,39,0,6,145,20.71,5,0.4,4.645471352
"2028",2787,0,75.6666666666667,25.75,28,6,1073,153.29,35,2.94,4.645471352
"2029",2788,0,83.5833333333333,41.75,15,6,1073,153.29,35,2.94,4.645471352
"2030",2789,0,73.5,17.75,12,6,1073,153.29,35,2.94,4.645471352
"2031",2790,1,0,17.75,0,6,80,11.43,3,0.22,4.645471352
"2032",2791,1,88.3333333333333,78,0,6,444,63.43,15,1.22,4.645471352
"2033",2792,1,87.2857142857143,84,0,6,794,113.43,26,2.18,4.645471352
"2034",2793,0,90.5,24.25,10,6,1073,153.29,35,2.94,4.645471352
"2035",2794,0,88.25,31,31,6,1073,153.29,35,2.94,4.645471352
"2036",2795,0,81.25,9.5,17,1,1073,153.29,35,2.94,4.645471352
"2037",2796,1,88,70.5,42,1,801,114.43,26,2.19,4.645471352
"2038",2797,1,90.5,62.25,0,1,444,63.43,15,1.22,4.645471352
"2039",2798,1,80.3333333333333,11.75,22,1,794,113.43,26,2.18,4.645471352
"2040",2799,1,91.8333333333333,58.5,0,1,304,43.43,10,0.83,4.645471352
"2041",2800,0,87,51,28,1,1073,153.29,35,2.94,4.645471352
"2042",2801,0,73.5,2,21,1,1073,153.29,35,2.94,4.645471352
"2043",2802,1,52.75,3,0,3,682,97.43,22,1.87,4.645471352
"2044",2803,1,0,3,0,3,80,11.43,3,0.22,4.645471352
"2045",2804,0,81.4,50.25,3,3,1073,153.29,35,2.94,4.645471352
"2046",2805,0,94.5,39.25,7,3,1073,153.29,35,2.94,4.645471352
"2047",2806,0,86.9,16.5,16,3,1073,153.29,35,2.94,4.645471352
"2048",2807,0,76,1,1,3,1073,153.29,35,2.94,4.645471352
"2049",2808,0,86.5,74.5,30,3,1073,153.29,35,2.94,4.645471352
"2050",2809,1,94,32,0,3,487,69.57,16,1.33,4.645471352
"2051",2810,0,97,65.75,11,3,1073,153.29,35,2.94,4.645471352
"2052",2811,0,0,65.75,0,3,1073,153.29,35,2.94,4.645471352
"2053",2812,0,87.1,32.5,0,3,1073,153.29,35,2.94,4.645471352
"2054",2813,0,87.3,56.5,0,3,1073,153.29,35,2.94,4.645471352
"2055",2814,0,87.4,15,0,3,1073,153.29,35,2.94,4.645471352
"2056",2815,1,0,15,0,3,80,11.43,3,0.22,4.645471352
"2057",2816,0,84.4,32,11,3,1073,153.29,35,2.94,4.645471352
"2058",2817,0,97,23.25,6,3,1073,153.29,35,2.94,4.645471352
"2059",2818,1,92,37.5,16,3,913,130.43,30,2.5,4.645471352
"2060",2819,1,85.9,36.5,24,3,794,113.43,26,2.18,4.645471352
"2061",2820,1,0,67.75,0,3,105,15,3,0.29,4.645471352
"2062",2821,0,76.9166666666667,36.25,20,1,1073,153.29,35,2.94,4.645471352
"2063",2822,0,87.5,29.5,30,1,1073,153.29,35,2.94,4.645471352
"2064",2823,1,69.75,44.5,32,1,853,121.86,28,2.34,4.645471352
"2065",2824,1,92.5833333333333,68.75,0,1,444,63.43,15,1.22,4.645471352
"2066",2825,1,89.3333333333333,34,0,1,803,114.71,26,2.2,4.645471352
"2067",2826,0,70.5,60.5,1,1,1073,153.29,35,2.94,4.645471352
"2068",2827,0,98.5,33.75,3,1,1073,153.29,35,2.94,4.645471352
"2069",2828,0,83.1,18.5,10,1,1073,153.29,35,2.94,4.645471352
"2070",2829,0,81.8333333333333,36.25,7,1,1073,153.29,35,2.94,4.645471352
"2071",2830,0,0,36.25,0,1,1073,153.29,35,2.94,4.645471352
"2072",2831,0,89.1,33.5,4,1,1073,153.29,35,2.94,4.645471352
"2073",2832,0,88.6,25.5,36,1,1073,153.29,35,2.94,4.645471352
"2074",2833,1,0,43.75,0,1,122,17.43,4,0.33,4.645471352
"2075",2834,1,100,43.75,0,1,444,63.43,15,1.22,4.645471352
"2076",2835,0,98.5,76.75,15,1,1073,153.29,35,2.94,4.645471352
"2077",2836,1,92.6,65,23,1,794,113.43,26,2.18,4.645471352
"2078",2837,1,92.4166666666667,74.5,0,1,444,63.43,15,1.22,4.645471352
"2079",2838,0,89.5,11,8,1,1073,153.29,35,2.94,4.645471352
"2080",2839,1,0,61.5,0,1,89,12.71,3,0.24,4.645471352
"2081",2840,1,91.0833333333333,60.5,17,1,794,113.43,26,2.18,4.645471352
"2082",2841,1,90.8333333333333,31,0,1,145,20.71,5,0.4,4.645471352
"2083",2842,0,80,70.25,0,1,1073,153.29,35,2.94,4.645471352
"2084",2843,0,85.9166666666667,33.25,4,1,1073,153.29,35,2.94,4.645471352
"2085",2844,0,79.3333333333333,39,29,2,1073,153.29,35,2.94,4.645471352
"2086",2845,0,79.8333333333333,33,3,2,1073,153.29,35,2.94,4.645471352
"2087",2846,1,83.3,62,0,2,266,38,9,0.73,4.645471352
"2088",2847,1,0,62,0,2,80,11.43,3,0.22,4.645471352
"2089",2848,0,78.5833333333333,25.75,64,6,1073,153.29,35,2.94,4.645471352
"2090",2849,1,0,25.75,0,6,80,11.43,3,0.22,4.645471352
"2091",2850,1,86,24.5,22,6,795,113.57,26,2.18,4.645471352
"2092",2851,1,83.5833333333333,55.25,12,6,823,117.57,27,2.25,4.645471352
"2093",2852,0,83.4166666666667,60.75,48,6,1073,153.29,35,2.94,4.645471352
"2094",2853,0,98.5,77.5,4,6,1073,153.29,35,2.94,4.645471352
"2095",2854,1,42.4,20,87,7,917,131,30,2.51,4.645471352
"2096",2855,0,70,81,51,7,1073,153.29,35,2.94,4.645471352
"2097",2856,0,85.8333333333333,55.25,3,7,1073,153.29,35,2.94,4.645471352
"2098",2857,0,80.75,13,3,7,1073,153.29,35,2.94,4.645471352
"2099",2858,0,98.5,32.75,0,7,1073,153.29,35,2.94,4.645471352
"2100",2859,0,77.3333333333333,24,2,7,1073,153.29,35,2.94,4.645471352
"2101",2860,0,83.5,31.75,4,7,1073,153.29,35,2.94,4.645471352
"2102",2861,0,80.5,8,42,7,1073,153.29,35,2.94,4.645471352
"2103",2862,0,98,27.25,14,7,1073,153.29,35,2.94,4.645471352
"2104",2863,0,84.3333333333333,42.5,6,7,1073,153.29,35,2.94,4.645471352
"2105",2864,1,98,32.75,30,7,795,113.57,26,2.18,4.645471352
"2106",2865,0,87.5,69.25,6,7,1073,153.29,35,2.94,4.645471352
"2107",2866,0,88.3333333333333,26,12,7,1073,153.29,35,2.94,4.645471352
"2108",2867,0,97.5,70.75,18,7,1073,153.29,35,2.94,4.645471352
"2109",2868,0,83.5,47.75,14,7,1073,153.29,35,2.94,4.645471352
"2110",2869,0,98.5,41.75,10,7,1073,153.29,35,2.94,4.645471352
"2111",2870,0,83.5,54,13,7,1073,153.29,35,2.94,4.645471352
"2112",2871,1,96,52.75,15,7,808,115.43,27,2.21,4.645471352
"2113",2872,1,85.8333333333333,38.75,0,7,794,113.43,26,2.18,4.645471352
"2114",2873,1,0,7,0,7,88,12.57,3,0.24,4.645471352
"2115",2874,1,0,41.25,0,7,122,17.43,4,0.33,4.645471352
"2116",2875,0,97.5,26.5,10,7,1073,153.29,35,2.94,4.645471352
"2117",2876,0,98,84.75,31,7,1073,153.29,35,2.94,4.645471352
"2118",2877,1,0,84.75,0,7,80,11.43,3,0.22,4.645471352
"2119",2878,1,78.3125,48.67,0,7,794,113.43,26,2.18,4.645471352
"2120",2879,1,80.8333333333333,40,0,7,145,20.71,5,0.4,4.645471352
"2121",2880,0,80.5,42,107,7,1073,153.29,35,2.94,4.645471352
"2122",2881,1,63,18.33,270,2,794,113.43,26,2.18,4.645471352
"2123",2882,1,89,7,0,2,304,43.43,10,0.83,4.645471352
"2124",2883,0,80.5,10.5,2,2,1073,153.29,35,2.94,4.645471352
"2125",2884,0,79,25,50,2,1073,153.29,35,2.94,4.645471352
"2126",2885,1,79.3333333333333,16.75,0,2,794,113.43,26,2.18,4.645471352
"2127",2886,0,96.5,51.75,12,2,1073,153.29,35,2.94,4.645471352
"2128",2887,1,78.6666666666667,55.75,0,1,696,99.43,23,1.91,4.645471352
"2129",2888,1,75,32,77,1,943,134.71,31,2.58,4.645471352
"2130",2889,0,84,1,4,1,1073,153.29,35,2.94,4.645471352
"2131",2890,0,0,1,0,1,1073,153.29,35,2.94,4.645471352
"2132",2891,0,77.5833333333333,40.25,22,1,1073,153.29,35,2.94,4.645471352
"2133",2892,0,76.9166666666667,20.75,93,1,1073,153.29,35,2.94,4.645471352
"2134",2893,0,75,4.75,93,1,1073,153.29,35,2.94,4.645471352
"2135",2894,0,80.7857142857143,45.67,76,1,1073,153.29,35,2.94,4.645471352
"2136",2895,0,84.5,21.33,91,1,1073,153.29,35,2.94,4.645471352
"2137",2896,1,0,56.75,0,1,115,16.43,4,0.32,4.645471352
"2138",2897,1,84.3,31.5,0,1,444,63.43,15,1.22,4.645471352
"2139",2898,1,92.6666666666667,82.5,0,1,444,63.43,15,1.22,4.645471352
"2140",2899,1,84.6666666666667,21,0,1,215,30.71,7,0.59,4.645471352
"2141",2900,0,81.8333333333333,55.25,49,1,1073,153.29,35,2.94,4.645471352
"2142",2901,1,82.5,75,0,1,794,113.43,26,2.18,4.645471352
"2143",2902,0,71.1666666666667,14.25,76,1,993,141.86,33,2.72,4.645471352
"2144",2903,0,78.5,28.5,23,3,993,141.86,33,2.72,4.645471352
"2145",2904,0,77.0833333333333,37,29,4,993,141.86,33,2.72,4.645471352
"2146",2905,0,75.75,27.5,4,4,993,141.86,33,2.72,4.645471352
"2147",2906,0,78.1666666666667,39.25,49,4,993,141.86,33,2.72,4.645471352
"2148",2907,0,72.4166666666667,28.5,25,6,993,141.86,33,2.72,4.645471352
"2149",2908,1,86.8571428571429,28.5,0,6,30,4.29,1,0.08,4.645471352
"2150",2909,1,77,38,48,6,721,103,24,1.98,4.645471352
"2151",2910,1,88.8,38,0,6,98,14,3,0.27,4.645471352
"2152",2911,0,86,72.5,0,6,993,141.86,33,2.72,4.645471352
"2153",2912,0,86,42,2,6,993,141.86,33,2.72,4.645471352
"2154",2913,1,77.1,23,0,6,133,19,4,0.36,4.645471352
"2155",2914,1,0,23,0,6,15,2.14,0,0.04,4.645471352
"2156",2915,1,77.4,27,14,6,715,102.14,23,1.96,4.645471352
"2157",2916,0,81.4166666666667,63.5,40,1,993,141.86,33,2.72,4.645471352
"2158",2917,1,78.9166666666667,35.75,33,3,715,102.14,23,1.96,4.645471352
"2159",2918,0,81,10.67,169,3,993,141.86,33,2.72,4.645471352
"2160",2919,1,0,54.25,0,3,43,6.14,1,0.12,4.645471352
"2161",2920,0,87,45.33,83,3,993,141.86,33,2.72,4.645471352
"2162",2921,0,95,60,148,3,993,141.86,33,2.72,4.645471352
"2163",2922,0,72,19,64,3,993,141.86,33,2.72,4.645471352
"2164",2923,0,82.5,19,0,3,993,141.86,33,2.72,4.645471352
"2165",2924,0,83.6875,73.33,134,1,993,141.86,33,2.72,4.645471352
"2166",2925,0,91.5,58.5,21,1,993,141.86,33,2.72,4.645471352
"2167",2926,0,80,58.25,30,1,993,141.86,33,2.72,4.645471352
"2168",2927,1,90.3333333333333,30,0,1,224,32,7,0.61,4.645471352
"2169",2928,0,76,20.75,36,1,993,141.86,33,2.72,4.645471352
"2170",2929,0,89,45.75,32,1,993,141.86,33,2.72,4.645471352
"2171",2930,0,90.7142857142857,70,35,1,993,141.86,33,2.72,4.645471352
"2172",2931,0,84.5,56.33,108,1,993,141.86,33,2.72,4.645471352
"2173",2932,0,73.1666666666667,50.75,157,1,993,141.86,33,2.72,4.645471352
"2174",2933,0,90.3333333333333,62.75,12,1,993,141.86,33,2.72,4.645471352
"2175",2934,0,79.1,7,9,1,992,141.71,33,2.72,4.645471352
"2176",2935,0,83.8333333333333,48.5,17,1,991,141.57,33,2.72,4.645471352
"2177",2936,1,95.3333333333333,31,0,1,596,85.14,20,1.63,4.645471352
"2178",2937,1,0,31,0,1,0,0,0,0,4.645471352
"2179",2938,1,79.25,30,0,1,365,52.14,12,1,4.645471352
"2180",2939,0,79.3,25.5,3,1,993,141.86,33,2.72,4.645471352
"2181",2940,0,89.7857142857143,73.25,28,1,993,141.86,33,2.72,4.645471352
"2182",2941,0,95.8,60.5,3,1,993,141.86,33,2.72,4.645471352
"2183",2942,1,76.9285714285714,18.75,0,1,400,57.14,13,1.1,4.645471352
"2184",2943,0,93.5,43.67,86,1,993,141.86,33,2.72,4.645471352
"2185",2944,1,82.5833333333333,57.25,0,1,364,52,12,1,4.645471352
"2186",2945,0,65,4,243,2,993,141.86,33,2.72,4.645471352
"2187",2946,0,91.6666666666667,76.25,43,2,993,141.86,33,2.72,4.645471352
"2188",2947,0,78.6666666666667,19,229,2,993,141.86,33,2.72,4.645471352
"2189",2948,0,75.2857142857143,17.25,141,2,993,141.86,33,2.72,4.645471352
"2190",2949,0,91.0833333333333,66,28,2,993,141.86,33,2.72,4.645471352
"2191",2950,0,79.5,54.5,18,2,993,141.86,33,2.72,4.645471352
"2192",2951,0,73.5833333333333,9.5,54,2,993,141.86,33,2.72,4.645471352
"2193",2952,0,81.6428571428571,47,38,2,993,141.86,33,2.72,4.645471352
"2194",2953,1,0,47,0,2,36,5.14,1,0.1,4.645471352
"2195",2954,1,79.2,47.5,34,2,829,118.43,27,2.27,4.645471352
"2196",2955,0,70.6666666666667,27,116,2,993,141.86,33,2.72,4.645471352
"2197",2956,1,67.2,10.25,0,2,161,23,5,0.44,4.645471352
"2198",2957,1,0,10.25,0,2,39,5.57,1,0.11,4.645471352
"2199",2958,1,94,80.5,0,2,133,19,4,0.36,4.645471352
"2200",2959,1,83.6666666666667,36.25,80,2,714,102,23,1.96,4.645471352
"2201",2960,1,95.1666666666667,85.75,0,2,364,52,12,1,4.645471352
"2202",2961,1,85.6666666666667,66.5,0,2,364,52,12,1,4.645471352
"2203",2962,0,70.7857142857143,30.33,151,2,993,141.86,33,2.72,4.645471352
"2204",2963,0,75.1428571428571,47.75,58,2,993,141.86,33,2.72,4.645471352
"2205",2964,1,82.6666666666667,44.5,72,2,728,104,24,1.99,4.645471352
"2206",2965,1,100,42.25,40,4,833,119,27,2.28,4.645471352
"2207",2966,0,90.8571428571429,85.5,8,1,993,141.86,33,2.72,4.645471352
"2208",2967,0,98,41.75,8,1,993,141.86,33,2.72,4.645471352
"2209",2968,1,64,41,0,1,234,33.43,8,0.64,4.645471352
"2210",2969,0,91.5,52.5,11,1,993,141.86,33,2.72,4.645471352
"2211",2970,0,80.875,57.67,153,1,993,141.86,33,2.72,4.645471352
"2212",2971,1,87.5833333333333,85,0,1,364,52,12,1,4.645471352
"2213",2972,1,78,56,0,1,714,102,23,1.96,4.645471352
"2214",2973,0,78.2857142857143,45.75,26,1,993,141.86,33,2.72,4.645471352
"2215",2974,1,88.7857142857143,54.5,0,1,365,52.14,12,1,4.645471352
"2216",2975,0,76.1666666666667,19.75,14,1,993,141.86,33,2.72,4.645471352
"2217",2976,1,73.4166666666667,65,110,2,784,112,26,2.15,4.645471352
"2218",2977,1,85.1666666666667,26.5,0,2,714,102,23,1.96,4.645471352
"2219",2978,0,87,32.25,4,2,993,141.86,33,2.72,4.645471352
"2220",2979,0,98,79.75,13,1,993,141.86,33,2.72,4.645471352
"2221",2980,1,78.5833333333333,35.5,0,3,364,52,12,1,4.645471352
"2222",2981,0,81.6,35,14,1,993,141.86,33,2.72,4.645471352
"2223",2982,0,78.0833333333333,1.75,46,1,993,141.86,33,2.72,4.645471352
"2224",2983,1,75.8,1.5,24,1,715,102.14,23,1.96,4.645471352
"2225",2984,0,98,74.5,22,1,993,141.86,33,2.72,4.645471352
"2226",2985,0,94.5,78,99,1,993,141.86,33,2.72,4.645471352
"2227",2986,0,96.5,31,62,1,993,141.86,33,2.72,4.645471352
"2228",2987,0,88.5,25,51,1,993,141.86,33,2.72,4.645471352
"2229",2988,0,85.1428571428571,47.67,34,1,991,141.57,33,2.72,4.645471352
"2230",2989,1,62.8333333333333,16.5,0,3,261,37.29,9,0.72,4.645471352
"2231",2990,0,81.6,69,2,3,990,141.43,33,2.71,4.645471352
"2232",2991,0,75.3,1.5,23,3,990,141.43,33,2.71,4.645471352
"2233",2992,0,81.4166666666667,33.25,13,3,990,141.43,33,2.71,4.645471352
"2234",2993,1,0,33.25,0,3,31,4.43,1,0.08,4.645471352
"2235",2994,1,79.1428571428571,31,0,3,360,51.43,12,0.99,4.645471352
"2236",2995,0,77.4285714285714,31,0,3,985,140.71,32,2.7,4.645471352
"2237",2996,0,76.5714285714286,31,56,3,985,140.71,32,2.7,4.645471352
"2238",2997,1,84.5,8.25,57,3,717,102.43,24,1.96,4.645471352
"2239",2998,1,92.4166666666667,86.75,0,3,714,102,23,1.96,4.645471352
"2240",2999,0,74.5,54,171,1,985,140.71,32,2.7,4.645471352
"2241",3000,0,79.4166666666667,45.25,64,2,985,140.71,32,2.7,4.645471352
"2242",3001,1,0,45.25,0,2,34,4.86,1,0.09,4.645471352
"2243",3002,1,0,45.25,0,2,26,3.71,1,0.07,4.645471352
"2244",3003,1,68,45.25,0,1,75,10.71,2,0.21,4.645471352
"2245",3004,1,0,45.25,0,1,159,22.71,5,0.44,4.645471352
"2246",3005,0,76.7,4.5,11,1,984,140.57,32,2.7,4.645471352
"2247",3006,0,67,8,155,1,983,140.43,32,2.69,4.645471352
"2248",3007,1,0,8,0,1,18,2.57,1,0.05,4.645471352
"2249",3008,0,80.5,60.25,203,3,979,139.86,32,2.68,4.645471352
"2250",3009,0,95.7,86,8,3,979,139.86,32,2.68,4.645471352
"2251",3010,1,80,86,0,3,207,29.57,7,0.57,4.645471352
"2252",3011,1,0,86,0,3,21,3,1,0.06,4.645471352
"2253",3012,1,76.3571428571429,86,0,3,349,49.86,11,0.96,4.645471352
"2254",3013,1,81,86,0,3,542,77.43,18,1.48,4.645471352
"2255",3014,1,88.4285714285714,71,0,3,496,70.86,16,1.36,4.645471352
"2256",3015,1,78,34.5,0,1,99,14.14,3,0.27,4.645471352
"2257",3016,0,63.5,47.67,251,1,975,139.29,32,2.67,4.645471352
"2258",3017,1,65.5,16.5,0,1,347,49.57,11,0.95,4.645471352
"2259",3018,0,100,16.5,0,1,975,139.29,32,2.67,4.645471352
"2260",3019,1,70.75,17.5,72,1,696,99.43,23,1.91,4.645471352
"2261",3020,0,77.1666666666667,19.25,43,7,975,139.29,32,2.67,4.645471352
"2262",3021,0,80.7,70,2,1,975,139.29,32,2.67,4.645471352
"2263",3022,1,84.1,67.5,0,1,122,17.43,4,0.33,4.645471352
"2264",3023,0,86.1,1,19,1,972,138.86,32,2.66,4.645471352
"2265",3024,0,74.9,46.67,183,1,972,138.86,32,2.66,4.645471352
"2266",3025,0,77.5,37.33,70,1,971,138.71,32,2.66,4.645471352
"2267",3026,0,98,21.25,5,1,970,138.57,32,2.66,4.645471352
"2268",3027,1,89.5,71.25,7,1,692,98.86,23,1.9,4.645471352
"2269",3028,1,72,71.25,0,1,74,10.57,2,0.2,4.645471352
"2270",3029,1,66.5,19.25,0,3,438,62.57,14,1.2,4.645471352
"2271",3030,1,75.6666666666667,19.25,0,3,73,10.43,2,0.2,4.645471352
"2272",3031,1,75.2,19.25,0,3,73,10.43,2,0.2,4.645471352
"2273",3032,0,86.6,63,0,3,965,137.86,32,2.64,4.645471352
"2274",3033,1,77,10.33,0,1,224,32,7,0.61,4.645471352
"2275",3034,1,74.6666666666667,10.33,0,1,77,11,3,0.21,4.645471352
"2276",3035,0,82.1,19,5,1,965,137.86,32,2.64,4.645471352
"2277",3036,1,73.9285714285714,19,0,1,723,103.29,24,1.98,4.645471352
"2278",3037,0,90.7,4,0,1,963,137.57,32,2.64,4.645471352
"2279",3038,1,76.1666666666667,4,0,1,69,9.86,2,0.19,4.645471352
"2280",3039,1,78.9285714285714,4,0,1,106,15.14,3,0.29,4.645471352
"2281",3040,0,77.2142857142857,58.67,35,1,957,136.71,31,2.62,4.645471352
"2282",3041,0,88.9,79.5,0,1,957,136.71,31,2.62,4.645471352
"2283",3042,0,74.5,1.75,40,1,956,136.57,31,2.62,4.645471352
"2284",3043,0,80.8,8.5,5,1,956,136.57,31,2.62,4.645471352
"2285",3044,1,80.5,8.5,0,1,55,7.86,2,0.15,4.645471352
"2286",3045,0,82.3,25.5,6,1,950,135.71,31,2.6,4.645471352
"2287",3046,0,86,27.5,19,1,948,135.43,31,2.6,4.645471352
"2288",3047,0,88.4,63.5,0,1,944,134.86,31,2.59,4.645471352
"2289",3048,0,72.5,16,61,1,943,134.71,31,2.58,4.645471352
"2290",3049,0,79.7,27.75,8,1,943,134.71,31,2.58,4.645471352
"2291",3050,1,0,27.75,0,1,42,6,1,0.12,4.645471352
"2292",3051,1,95,27.75,0,1,307,43.86,10,0.84,4.645471352
"2293",3052,1,0,27.75,0,1,52,7.43,2,0.14,4.645471352
"2294",3053,1,0,27.75,0,1,46,6.57,2,0.13,4.645471352
"2295",3054,1,0,27.75,0,1,46,6.57,2,0.13,4.645471352
"2296",3055,1,95.25,70,0,1,468,66.86,15,1.28,4.645471352
"2297",3056,1,0,70,0,1,35,5,1,0.1,4.645471352
"2298",3057,1,0,70,0,1,35,5,1,0.1,4.645471352
"2299",3058,0,88.5,38,17,1,929,132.71,31,2.55,4.645471352
"2300",3059,1,0,38,0,1,42,6,1,0.12,4.645471352
"2301",3060,0,87,70.5,91,2,923,131.86,30,2.53,4.645471352
"2302",3061,0,85.0833333333333,42.5,13,2,922,131.71,30,2.53,4.645471352
"2303",3062,0,78.25,51.25,43,2,922,131.71,30,2.53,4.645471352
"2304",3063,1,80.1875,31.33,0,1,642,91.71,21,1.76,4.645471352
"2305",3064,0,80.3571428571429,34,108,1,916,130.86,30,2.51,4.645471352
"2306",3065,1,0,34,0,1,28,4,1,0.08,4.645471352
"2307",3066,1,80.5,14,0,1,636,90.86,21,1.74,4.645471352
"2308",3067,1,60,19.25,0,4,636,90.86,21,1.74,4.645471352
"2309",3068,1,0,19.25,0,4,31,4.43,1,0.08,4.645471352
"2310",3069,0,98.5,39,42,4,915,130.71,30,2.51,4.645471352
"2311",3070,0,69.5833333333333,21,114,3,915,130.71,30,2.51,4.645471352
"2312",3071,0,80.5,23.25,19,2,914,130.57,30,2.5,4.645471352
"2313",3072,1,58.8571428571429,30.67,0,1,380,54.29,12,1.04,4.645471352
"2314",3073,0,86.3333333333333,15.75,8,1,909,129.86,30,2.49,4.645471352
"2315",3074,1,80.5,62.5,0,1,630,90,21,1.73,4.645471352
"2316",3075,0,83.5833333333333,63.5,10,1,895,127.86,29,2.45,4.645471352
"2317",3076,0,98.5,63,38,1,894,127.71,29,2.45,4.645471352
"2318",3077,1,91,98,0,1,265,37.86,9,0.73,4.645471352
"2319",3078,1,80.0833333333333,85.25,0,1,265,37.86,9,0.73,4.645471352
"2320",3079,0,82.7,4.5,10,1,893,127.57,29,2.45,4.645471352
"2321",3080,0,91.9,42,7,1,888,126.86,29,2.43,4.645471352
"2322",3081,0,83.4,2.5,14,1,886,126.57,29,2.43,4.645471352
"2323",3082,0,77.8571428571429,70.25,122,1,878,125.43,29,2.41,4.645471352
"2324",3083,0,97.5,68.75,3,1,860,122.86,28,2.36,4.645471352
"2325",3084,1,86.4375,26.33,0,1,581,83,19,1.59,4.645471352
"2326",3085,0,87.3333333333333,86,1,1,860,122.86,28,2.36,4.645471352
"2327",3086,0,86,42.25,16,1,860,122.86,28,2.36,4.645471352
"2328",3087,0,76.0833333333333,4,35,1,860,122.86,28,2.36,4.645471352
"2329",3088,0,84.7,15,4,1,860,122.86,28,2.36,4.645471352
"2330",3089,0,85.6666666666667,36.25,19,1,860,122.86,28,2.36,4.645471352
"2331",3090,0,89.75,45.25,24,1,858,122.57,28,2.35,4.645471352
"2332",3091,1,57.75,45.25,0,1,21,3,1,0.06,4.645471352
"2333",3092,1,82,15,0,1,362,51.71,12,0.99,4.645471352
"2334",3093,0,76.5714285714286,49.75,15,1,852,121.71,28,2.33,4.645471352
"2335",3094,0,80.3333333333333,35,9,1,856,122.29,28,2.35,4.645471352
"2336",3095,0,78.1666666666667,13,2,1,853,121.86,28,2.34,4.645471352
"2337",3096,0,80,18.75,160,1,852,121.71,28,2.33,4.645471352
"2338",3097,1,89.8333333333333,40,0,1,573,81.86,19,1.57,4.645471352
"2339",3098,0,0,40,0,1,709,101.29,23,1.94,4.645471352
"2340",3099,0,89.8,64.5,6,1,843,120.43,28,2.31,4.645471352
"2341",3100,0,90.6,58.5,21,1,843,120.43,28,2.31,4.645471352
"2342",3101,1,83,15,7,1,709,101.29,23,1.94,4.645471352
"2343",3102,0,83.1,35,4,1,838,119.71,28,2.3,4.645471352
"2344",3103,0,85.2,49,6,1,838,119.71,28,2.3,4.645471352
"2345",3104,1,79.5,57.33,33,1,559,79.86,18,1.53,4.645471352
"2346",3105,1,78.6428571428571,57.33,0,1,206,29.43,7,0.56,4.645471352
"2347",3106,1,0,57.33,0,1,46,6.57,2,0.13,4.645471352
"2348",3107,0,83.25,30,9,1,832,118.86,27,2.28,4.645471352
"2349",3108,0,98,18.5,17,1,832,118.86,27,2.28,4.645471352
"2350",3109,0,88.5,33,85,5,832,118.86,27,2.28,4.645471352
"2351",3110,1,85.9166666666667,21,0,5,203,29,7,0.56,4.645471352
"2352",3111,0,81.9166666666667,45.25,44,5,830,118.57,27,2.27,4.645471352
"2353",3112,0,75.6428571428571,45.25,117,5,829,118.43,27,2.27,4.645471352
"2354",3113,1,0,45.25,0,5,15,2.14,0,0.04,4.645471352
"2355",3114,1,0,45.25,0,5,15,2.14,0,0.04,4.645471352
"2356",3115,0,83.4,18,6,5,818,116.86,27,2.24,4.645471352
"2357",3116,0,81.5833333333333,25.5,6,5,817,116.71,27,2.24,4.645471352
"2358",3117,1,90.6666666666667,60,0,1,531,75.86,17,1.45,4.645471352
"2359",3118,1,75.75,49.5,0,1,192,27.43,6,0.53,4.645471352
"2360",3119,1,82.6,18,0,1,175,25,6,0.48,4.645471352
"2361",3120,1,83.9285714285714,16,0,1,509,72.71,17,1.39,4.645471352
"2362",3121,1,0,16,0,1,158,22.57,5,0.43,4.645471352
"2363",3122,0,85.2,54,2,1,776,110.86,25,2.13,4.645471352
"2364",3123,1,100,22.67,0,1,481,68.71,16,1.32,4.645471352
"2365",3124,1,74,22.67,0,1,140,20,5,0.38,4.645471352
"2366",3125,0,98.5,84.25,6,1,768,109.71,25,2.1,4.645471352
"2367",3126,1,0,84.25,0,1,80,11.43,3,0.22,4.645471352
"2368",3127,1,0,84.25,0,1,80,11.43,3,0.22,2.672957016
"2369",3128,0,66.3333333333333,20,236,1,709,101.29,23,1.94,3.005052961
"2370",3129,0,78.7857142857143,31,134,1,709,101.29,23,1.94,11.88126472
"2371",3130,0,68,31,91,1,709,101.29,23,1.94,2.253021261
"2372",3131,1,0,31,0,1,80,11.43,3,0.22,1.510319112
"2373",3132,1,0,31,0,1,122,17.43,4,0.33,0.860433581
"2374",3133,0,79,9,71,1,709,101.29,23,1.94,1.254333603
"2375",3134,1,85.6666666666667,36.67,52,1,437,62.43,14,1.2,0.571664086
"2376",3135,1,0,36.67,0,1,80,11.43,3,0.22,1.897816892
